HU1.No,HU2.No,HU3.No,HU1.Yes,HU2.Yes,HU3.Yes,variable
    0.000,    0.000,    0.000, 2376.041,10978.890,11296.947,CI.u(95%).Total.SURVEY_LC1_3C10
  0.00000,  0.00000,  0.00000, 42.37838,112.74602, 67.35626,CI.u(95%).Total.SURVEY_LC1_3C21
  0.0000,  0.0000,  0.0000,299.4710,867.7628,476.8573,CI.u(95%).Total.SURVEY_LC1_3C22
 0.000000, 0.000000, 0.000000, 3.669811,27.224230, 0.000000,CI.u(95%).Total.SURVEY_LC1_3C23
0.000000,3.088408,6.736421,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3C2x
 0.00000, 0.00000, 0.00000, 0.00000,28.08557, 0.00000,CI.u(95%).Total.SURVEY_LC1_3C31
   0.0000,   0.0000,   0.0000, 146.6304,1213.6202, 154.6863,CI.u(95%).Total.SURVEY_LC1_3C32
   0.000000,   0.000000,   0.000000,   7.582294,1032.181292,  90.102497,CI.u(95%).Total.SURVEY_LC1_3C33
  0.0000,  0.0000,  0.0000,129.6472,340.5268,672.5190,CI.u(95%).Total.SURVEY_LC1_3D10
  0.0000,  0.0000,  0.0000, 61.0564,221.9308,521.8134,CI.u(95%).Total.SURVEY_LC1_3D20
0.000000,0.000000,3.861248,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3Dxx
   0.0000,   0.0000,   0.0000, 141.7984, 661.0905,1043.8543,CI.u(95%).Total.SURVEY_LC1_3E10
   0.0000,   0.0000,   0.0000, 977.8615,3575.0577,8513.6716,CI.u(95%).Total.SURVEY_LC1_3E20
   0.0000,   0.0000,   0.0000, 548.5597,1369.1184,1790.7053,CI.u(95%).Total.SURVEY_LC1_3E30
0.000000,0.000000,0.000000,3.896254,3.913089,8.646157,CI.u(95%).Total.SURVEY_LC1_3F20
   0.000,   0.000,   0.000, 299.371,2754.976,2682.443,CI.u(95%).Total.SURVEY_LC1_3F40
  0.00000,  0.00000,  0.00000, 65.25597,910.98148,393.46695,CI.u(95%).Total.SURVEY_LC1_3G11
0.000000,0.000000,0.000000,0.000000,0.000000,3.934766,CI.u(95%).Total.SURVEY_LC1_3G12
  0.0000,  0.0000,  0.0000,128.8775,204.8596,232.7090,CI.u(95%).Total.SURVEY_LC1_3G21
  0.00000,  0.00000,  0.00000, 78.83793,444.05317,671.87677,CI.u(95%).Total.SURVEY_LC1_3H11
  771.706, 4206.872, 8486.958, 2820.537,16891.301,26063.757,CI.u(95%).Total.SURVEY_LU1_3U111
  0.00000,  0.00000,  0.00000, 53.31159,606.21656,649.97339,CI.u(95%).Total.SURVEY_LU1_3U112
 16.03878, 84.69978,179.00733, 51.48675,316.99957,201.94716,CI.u(95%).Total.SURVEY_LU1_3U113
    0.000000,    3.088408,    6.736421, 2033.157869,10797.441897,10286.453082,CI.u(95%).Total.SURVEY_LU1_3U120
  0.000000,  0.000000,  0.000000,  8.120131,173.770834,260.281922,CI.u(95%).Total.SURVEY_LU1_3U130
 0.00000, 0.00000, 0.00000,53.03223,24.44752,52.88254,CI.u(95%).Total.SURVEY_LU1_3U140
0.000000,0.000000,0.000000,0.000000,8.380451,7.039583,CI.u(95%).Total.SURVEY_LU1_3U150
 0.00000, 0.00000, 0.00000, 0.00000,49.38600,57.68997,CI.u(95%).Total.SURVEY_LU1_3U210
 0.00000, 0.00000, 0.00000,16.96055,10.70755, 8.03062,CI.u(95%).Total.SURVEY_LU1_3U221
 0.00000, 0.00000, 0.00000, 0.00000,48.69284, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U222
 0.000000, 0.000000, 0.000000, 3.990744,11.894956, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U223
 0.00000, 0.00000, 0.00000, 4.68261, 0.00000,12.80640,CI.u(95%).Total.SURVEY_LU1_3U224
 0.000000, 0.000000, 0.000000, 3.990744,12.518789,12.416471,CI.u(95%).Total.SURVEY_LU1_3U225
 0.00000, 0.00000, 0.00000,62.72157,39.87428,12.09148,CI.u(95%).Total.SURVEY_LU1_3U226
0.000000,0.000000,0.000000,4.249436,3.948752,4.012540,CI.u(95%).Total.SURVEY_LU1_3U227
  0.00000,  0.00000,  0.00000, 26.23124,107.36495,107.21419,CI.u(95%).Total.SURVEY_LU1_3U311
   0.0000,   0.0000,   0.0000, 332.4730, 887.6902,1033.4790,CI.u(95%).Total.SURVEY_LU1_3U312
  0.00000,  0.00000,  0.00000,118.82264, 86.19464,115.27432,CI.u(95%).Total.SURVEY_LU1_3U313
 0.00000, 0.00000, 0.00000,21.47901,15.05877,12.14374,CI.u(95%).Total.SURVEY_LU1_3U314
0.00000,0.00000,0.00000,0.00000,0.00000,6.32633,CI.u(95%).Total.SURVEY_LU1_3U315
  0.00000,  0.00000,  0.00000, 15.78247, 49.33383,128.08661,CI.u(95%).Total.SURVEY_LU1_3U317
  0.00000,  0.00000,  0.00000,  0.00000, 62.74314,132.46871,CI.u(95%).Total.SURVEY_LU1_3U318
 0.00000, 0.00000, 0.00000,10.59554,24.95949,33.22852,CI.u(95%).Total.SURVEY_LU1_3U319
  0.00000,  0.00000,  0.00000, 55.99442, 60.45681,150.67950,CI.u(95%).Total.SURVEY_LU1_3U321
 0.000000, 0.000000, 0.000000, 4.016893,76.206996,82.810119,CI.u(95%).Total.SURVEY_LU1_3U322
 0.00000, 0.00000, 0.00000,24.10258,47.18779,77.37050,CI.u(95%).Total.SURVEY_LU1_3U330
 0.00000, 0.00000, 0.00000,81.31666,31.72049,31.94525,CI.u(95%).Total.SURVEY_LU1_3U341
0.000000,0.000000,0.000000,3.990744,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U342
  0.0000,  0.0000,  0.0000,162.3530,156.9862,150.6380,CI.u(95%).Total.SURVEY_LU1_3U350
  0.00000,  0.00000,  0.00000, 97.65907,879.35110,361.34758,CI.u(95%).Total.SURVEY_LU1_3U361
 0.00000, 0.00000, 0.00000,19.61693,84.56048,98.89186,CI.u(95%).Total.SURVEY_LU1_3U362
   0.0000,   0.0000,   0.0000, 646.9319,1343.4272,2176.6843,CI.u(95%).Total.SURVEY_LU1_3U370
 0.00000, 0.00000, 0.00000,42.14090,90.23997,12.27379,CI.u(95%).Total.SURVEY_LU1_3U411
0.000000,0.000000,0.000000,4.445951,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U412
 0.00000, 0.00000, 0.00000, 0.00000,26.75318, 8.63258,CI.u(95%).Total.SURVEY_LU1_3U413
  0.00000,  0.00000,  0.00000, 69.14398, 55.03727,134.27141,CI.u(95%).Total.SURVEY_LU1_3U414
  3.912483,  0.000000,  4.427882, 35.773054,359.035563,654.667025,CI.u(95%).Total.SURVEY_LU1_3U415
   0.000000,   0.000000,   3.861248, 476.872732,2366.608066,2935.176571,CI.u(95%).Total.SURVEY_LU1_3U420
  791.6573, 4276.8664, 8634.2281, 5533.9515,31313.9183,39973.0577,CI.u(95%).Total.settlement0
   0.000,   0.000,   0.000,1290.985,2891.358,4036.148,CI.u(95%).Total.settlement1
  791.6573, 4273.7780, 8629.9837, 4493.6311,22187.1620,32042.0068,CI.u(95%).Total.fao_class_name0
    0.000000,    3.088408,    6.736421, 2102.257681,11364.189262,10638.977442,CI.u(95%).Total.fao_class_name1
  0.0000,  0.0000,  0.0000,167.7466,417.1470,719.6019,CI.u(95%).Total.fao_class_name2
   0.0000,   0.0000,   0.0000, 169.5581, 447.6381,1447.6249,CI.u(95%).Total.fao_class_name3
  791.6573, 4276.8664, 8634.2281, 5928.9221,31817.9308,41361.7343,CI.u(95%).Total.lue0
   0.0000,   0.0000,   0.0000, 910.6702,2382.8868,2659.0761,CI.u(95%).Total.lue1
  791.6573, 4276.8664, 8634.2281, 6159.8975,32771.4034,41707.7347,CI.u(95%).Total.lud0
   0.0000,   0.0000,   0.0000, 655.0919,1404.3242,1766.6552,CI.u(95%).Total.lud1
0.31900615,0.12609983,0.08406568,0.02404691,0.01325483,0.01542074,CV.Total.area
NA,NA,NA,0.03548632,0.04200206,0.02649475,CV.Total.SURVEY_LC1_1A
0.31900615,0.12621350,0.08415750,0.11785969,0.04830325,0.04659952,CV.Total.SURVEY_LC1_1B
NA,0.00000000,0.30005359,0.01524894,0.01557009,0.02973368,CV.Total.SURVEY_LC1_1C
NA,NA,0.00000000,0.22552681,0.05587808,0.09619033,CV.Total.SURVEY_LC1_1D
NA,NA,NA,0.11195166,0.04880553,0.03981739,CV.Total.SURVEY_LC1_1E
NA,NA,NA,0.5628496,0.1983652,0.1901685,CV.Total.SURVEY_LC1_1F
NA,NA,NA,0.00000000,0.02069745,0.01641031,CV.Total.SURVEY_LC1_1G
NA,NA,NA,0.19281030,0.06324321,0.06921855,CV.Total.SURVEY_LC1_1H
0.32158921,0.12609983,0.08415979,0.03602224,0.01752880,0.02024480,CV.Total.SURVEY_LU1_1U1
NA,NA,NA,0.3055208,0.1719865,0.1281445,CV.Total.SURVEY_LU1_1U2
NA,NA,NA,0.03681483,0.02416443,0.08159059,CV.Total.SURVEY_LU1_1U3
0.00000000,NA,0.00000000,0.10227497,0.07710953,0.05610438,CV.Total.SURVEY_LU1_1U4
NA,NA,NA,0.1123906,0.1083555,0.1133977,CV.Total.SURVEY_LC1_2A1
NA,NA,NA,0.09329120,0.06790428,0.05178635,CV.Total.SURVEY_LC1_2A2
NA,NA,NA,0.2736786,0.1690028,0.1394351,CV.Total.SURVEY_LC1_2A3
NA,NA,NA,0.22856027,0.07938146,0.07039991,CV.Total.SURVEY_LC1_2B1
NA,NA,NA,NA,0.0000000,0.7818473,CV.Total.SURVEY_LC1_2B2
NA,NA,NA,0.3090558,0.1898980,0.1520215,CV.Total.SURVEY_LC1_2B3
NA,NA,NA,NA,0.1457785,0.5932163,CV.Total.SURVEY_LC1_2B4
NA,NA,NA,0.07060565,0.40820872,0.30190445,CV.Total.SURVEY_LC1_2B5
NA,NA,NA,0.05240911,0.07179302,0.08956588,CV.Total.SURVEY_LC1_2B7
NA,NA,NA,0.00000000,0.05923461,0.13420327,CV.Total.SURVEY_LC1_2B8
0.3190062,0.1262135,0.0841575,NA,NA,NA,CV.Total.SURVEY_LC1_2Bx
NA,NA,NA,0.04747645,0.04557921,0.03166695,CV.Total.SURVEY_LC1_2C1
NA,0.0000000,0.3000536,0.5392154,0.4862945,0.1097312,CV.Total.SURVEY_LC1_2C2
NA,NA,NA,0.4828888,0.3213493,0.2154095,CV.Total.SURVEY_LC1_2C3
NA,NA,NA,0.39457090,0.06470656,0.14949339,CV.Total.SURVEY_LC1_2D1
NA,NA,NA,0.05178353,0.10339132,0.11141319,CV.Total.SURVEY_LC1_2D2
NA,NA,  0,NA,NA,NA,CV.Total.SURVEY_LC1_2Dx
NA,NA,NA,0.13043355,0.09486169,0.09040851,CV.Total.SURVEY_LC1_2E1
NA,NA,NA,0.11090490,0.04903842,0.04496541,CV.Total.SURVEY_LC1_2E2
NA,NA,NA,0.3524237,0.1845522,0.1597402,CV.Total.SURVEY_LC1_2E3
NA,NA,NA,  0,  0,  0,CV.Total.SURVEY_LC1_2F2
NA,NA,NA,0.5784805,0.1987567,0.1910110,CV.Total.SURVEY_LC1_2F4
NA,NA,NA,0.167443789,0.007696071,0.021843257,CV.Total.SURVEY_LC1_2G1
NA,NA,NA,0.07296288,0.14352542,0.04566740,CV.Total.SURVEY_LC1_2G2
NA,NA,NA,0.19281030,0.06324321,0.06921855,CV.Total.SURVEY_LC1_2H1
0.32158921,0.12621350,0.08420786,0.06016999,0.02634324,0.02652514,CV.Total.SURVEY_LU1_2U11
NA,0.00000000,0.30005359,0.02826895,0.01897382,0.04107231,CV.Total.SURVEY_LU1_2U12
NA,NA,NA,0.00000000,0.02351616,0.05966919,CV.Total.SURVEY_LU1_2U13
NA,NA,NA,0.2229004,0.0000000,0.0000000,CV.Total.SURVEY_LU1_2U14
NA,NA,NA,NA,  0,  0,CV.Total.SURVEY_LU1_2U15
NA,NA,NA,NA,0.3340349,0.3028596,CV.Total.SURVEY_LU1_2U21
NA,NA,NA,0.3055208,0.2005908,0.0000000,CV.Total.SURVEY_LU1_2U22
NA,NA,NA,0.08048838,0.05459123,0.04740822,CV.Total.SURVEY_LU1_2U31
NA,NA,NA,0.3028236,0.3099825,0.2213542,CV.Total.SURVEY_LU1_2U32
NA,NA,NA,0.1646870,0.1407090,0.5246794,CV.Total.SURVEY_LU1_2U33
NA,NA,NA,0.3812880,0.2761689,0.0000000,CV.Total.SURVEY_LU1_2U34
NA,NA,NA,0.31030933,0.05434212,0.24983184,CV.Total.SURVEY_LU1_2U35
NA,NA,NA,0.14681699,0.04234507,0.12997093,CV.Total.SURVEY_LU1_2U36
NA,NA,NA,0.06347360,0.05847248,0.18364059,CV.Total.SURVEY_LU1_2U37
0.0000000,NA,0.0000000,0.1592182,0.1388817,0.1803222,CV.Total.SURVEY_LU1_2U41
NA,NA,0.00000000,0.12489934,0.08779750,0.05763767,CV.Total.SURVEY_LU1_2U42
NA,NA,NA,0.1171639,0.1141329,0.1188786,CV.Total.SURVEY_LC1_3A11
NA,NA,NA,0.0000000,0.5900707,0.7836475,CV.Total.SURVEY_LC1_3A12
NA,NA,NA,NA,NA,0.2578563,CV.Total.SURVEY_LC1_3A13
NA,NA,NA,0.1643876,0.1459434,0.1562671,CV.Total.SURVEY_LC1_3A21
NA,NA,NA,0.12119956,0.08140688,0.06372129,CV.Total.SURVEY_LC1_3A22
NA,NA,NA,0.2736786,0.1690028,0.1394351,CV.Total.SURVEY_LC1_3A30
NA,NA,NA,0.4475394,0.1679857,0.1444397,CV.Total.SURVEY_LC1_3B11
NA,NA,NA,NA,0.8333847,0.9685946,CV.Total.SURVEY_LC1_3B12
NA,NA,NA,0.8124255,0.2973017,0.3348595,CV.Total.SURVEY_LC1_3B13
NA,NA,NA,0.0000000,0.1390156,0.6414191,CV.Total.SURVEY_LC1_3B14
NA,NA,NA,NA,0.6839603,0.9099675,CV.Total.SURVEY_LC1_3B15
NA,NA,NA,0.3646837,0.1563000,0.1133551,CV.Total.SURVEY_LC1_3B16
NA,NA,NA,NA,NA,  0,CV.Total.SURVEY_LC1_3B17
NA,NA,NA,NA,NA,0.9805077,CV.Total.SURVEY_LC1_3B18
NA,NA,NA,0.0000000,0.9300083,0.3544037,CV.Total.SURVEY_LC1_3B19
NA,NA,NA,NA,NA,0.8062628,CV.Total.SURVEY_LC1_3B21
NA,NA,NA,NA,  0,NA,CV.Total.SURVEY_LC1_3B22
NA,NA,NA,NA,  0,  0,CV.Total.SURVEY_LC1_3B23
NA,NA,NA,0.3471322,0.2602000,0.1669693,CV.Total.SURVEY_LC1_3B31
NA,NA,NA,0.8942003,0.3393269,0.6022469,CV.Total.SURVEY_LC1_3B32
NA,NA,NA,NA,0.7027821,0.5552662,CV.Total.SURVEY_LC1_3B33
NA,NA,NA,NA,NA,0.7483315,CV.Total.SURVEY_LC1_3B36
NA,NA,NA,NA,NA,0.5265742,CV.Total.SURVEY_LC1_3B42
NA,NA,NA,NA,0.5129892,0.7722440,CV.Total.SURVEY_LC1_3B43
NA,NA,NA,NA,0.0969547,0.3386104,CV.Total.SURVEY_LC1_3B44
NA,NA,NA,NA,  0,  0,CV.Total.SURVEY_LC1_3B51
NA,NA,NA,0.07055348,0.46019399,0.31442149,CV.Total.SURVEY_LC1_3B52
NA,NA,NA,NA,NA,0.5773503,CV.Total.SURVEY_LC1_3B53
NA,NA,NA,NA,0.3692745,0.5940885,CV.Total.SURVEY_LC1_3B54
NA,NA,NA,0.1783977,0.9153492,0.1298566,CV.Total.SURVEY_LC1_3B55
NA,NA,NA,0.1510001,0.1665416,0.2219976,CV.Total.SURVEY_LC1_3B71
NA,NA,NA,NA,0.2212966,0.0000000,CV.Total.SURVEY_LC1_3B72
NA,NA,NA,0.0900247,0.2677642,0.2002061,CV.Total.SURVEY_LC1_3B73
NA,NA,NA,0.17126248,0.08679003,0.27530548,CV.Total.SURVEY_LC1_3B74
NA,NA,NA,0.09671375,0.11201534,0.15869378,CV.Total.SURVEY_LC1_3B75
NA,NA,NA,0.00000000,0.06367464,0.14101934,CV.Total.SURVEY_LC1_3B82
NA,NA,NA,0.0000000,0.1458849,0.5286241,CV.Total.SURVEY_LC1_3B83
NA,NA,NA,NA,0.0000000,0.8111071,CV.Total.SURVEY_LC1_3B84
0.3389370,0.1307140,0.0912736,NA,NA,NA,CV.Total.SURVEY_LC1_3Bx1
0.1108687,0.1290137,0.1343320,NA,NA,NA,CV.Total.SURVEY_LC1_3Bx2
NA,0.0000000,0.4865461,NA,NA,NA,CV.Total.SURVEY_LC1_3Bxx
NA,NA,NA,0.04747645,0.04557921,0.03166695,CV.Total.SURVEY_LC1_3C10
NA,NA,NA,0.8320503,0.4474058,0.3606853,CV.Total.SURVEY_LC1_3C21
NA,NA,NA,0.6095068,0.5784235,0.1171763,CV.Total.SURVEY_LC1_3C22
NA,NA,NA,0.0000000,0.1782395,NA,CV.Total.SURVEY_LC1_3C23
NA,0.0000000,0.3000536,NA,NA,NA,CV.Total.SURVEY_LC1_3C2x
NA,NA,NA,NA,0.7878386,NA,CV.Total.SURVEY_LC1_3C31
NA,NA,NA,0.5339932,0.4484300,0.2545471,CV.Total.SURVEY_LC1_3C32
NA,NA,NA,0.0000000,0.5233390,0.3989894,CV.Total.SURVEY_LC1_3C33
NA,NA,NA,0.39457090,0.06470656,0.14949339,CV.Total.SURVEY_LC1_3D10
NA,NA,NA,0.05178353,0.10339132,0.11141319,CV.Total.SURVEY_LC1_3D20
NA,NA,  0,NA,NA,NA,CV.Total.SURVEY_LC1_3Dxx
NA,NA,NA,0.13043355,0.09486169,0.09040851,CV.Total.SURVEY_LC1_3E10
NA,NA,NA,0.11090490,0.04903842,0.04496541,CV.Total.SURVEY_LC1_3E20
NA,NA,NA,0.3524237,0.1845522,0.1597402,CV.Total.SURVEY_LC1_3E30
NA,NA,NA,  0,  0,  0,CV.Total.SURVEY_LC1_3F20
NA,NA,NA,0.5784805,0.1987567,0.1910110,CV.Total.SURVEY_LC1_3F40
NA,NA,NA,0.167443789,0.007696071,0.022071144,CV.Total.SURVEY_LC1_3G11
NA,NA,NA,NA,NA,  0,CV.Total.SURVEY_LC1_3G12
NA,NA,NA,0.07296288,0.14352542,0.04566740,CV.Total.SURVEY_LC1_3G21
NA,NA,NA,0.19281030,0.06324321,0.06921855,CV.Total.SURVEY_LC1_3H11
0.33263041,0.12870775,0.08571435,0.06247712,0.02761876,0.02730579,CV.Total.SURVEY_LU1_3U111
NA,NA,NA,0.04235898,0.27130488,0.18171243,CV.Total.SURVEY_LU1_3U112
0.00000000,0.13668543,0.17103938,0.05051082,0.09662429,0.10026877,CV.Total.SURVEY_LU1_3U113
NA,0.00000000,0.30005359,0.02826895,0.01897382,0.04107231,CV.Total.SURVEY_LU1_3U120
NA,NA,NA,0.00000000,0.02351616,0.05966919,CV.Total.SURVEY_LU1_3U130
NA,NA,NA,0.2229004,0.0000000,0.0000000,CV.Total.SURVEY_LU1_3U140
NA,NA,NA,NA,  0,  0,CV.Total.SURVEY_LU1_3U150
NA,NA,NA,NA,0.3340349,0.3028596,CV.Total.SURVEY_LU1_3U210
NA,NA,NA,0.1770659,0.1516047,0.0000000,CV.Total.SURVEY_LU1_3U221
NA,NA,NA,NA,0.703944,NA,CV.Total.SURVEY_LU1_3U222
NA,NA,NA,  0,  0,NA,CV.Total.SURVEY_LU1_3U223
NA,NA,NA,  0,NA,  0,CV.Total.SURVEY_LU1_3U224
NA,NA,NA,0.0000000,0.2188862,0.0000000,CV.Total.SURVEY_LU1_3U225
NA,NA,NA,0.6198544,0.2527932,0.0000000,CV.Total.SURVEY_LU1_3U226
NA,NA,NA,  0,  0,  0,CV.Total.SURVEY_LU1_3U227
NA,NA,NA,0.1019790,0.2229492,0.2506143,CV.Total.SURVEY_LU1_3U311
NA,NA,NA,0.12441707,0.06567754,0.06737603,CV.Total.SURVEY_LU1_3U312
NA,NA,NA,0.09480157,0.09898107,0.06008287,CV.Total.SURVEY_LU1_3U313
NA,NA,NA,0.13030422,0.09746541,0.00000000,CV.Total.SURVEY_LU1_3U314
NA,NA,NA,NA,NA,0.2597781,CV.Total.SURVEY_LU1_3U315
NA,NA,NA,0.0000000,0.1946616,0.2857507,CV.Total.SURVEY_LU1_3U317
NA,NA,NA,NA,0.5349583,0.1273610,CV.Total.SURVEY_LU1_3U318
NA,NA,NA,0.15061311,0.09175206,0.10020275,CV.Total.SURVEY_LU1_3U319
NA,NA,NA,0.3389804,0.2002328,0.2426922,CV.Total.SURVEY_LU1_3U321
NA,NA,NA,0.0000000,0.6676161,0.4756822,CV.Total.SURVEY_LU1_3U322
NA,NA,NA,0.1646870,0.1407090,0.5246794,CV.Total.SURVEY_LU1_3U330
NA,NA,NA,0.4152290,0.2761689,0.0000000,CV.Total.SURVEY_LU1_3U341
NA,NA,NA,  0,NA,NA,CV.Total.SURVEY_LU1_3U342
NA,NA,NA,0.31030933,0.05434212,0.24983184,CV.Total.SURVEY_LU1_3U350
NA,NA,NA,0.18712451,0.04156824,0.15709287,CV.Total.SURVEY_LU1_3U361
NA,NA,NA,0.0000000,0.2599632,0.1996397,CV.Total.SURVEY_LU1_3U362
NA,NA,NA,0.06347360,0.05847248,0.18364059,CV.Total.SURVEY_LU1_3U370
NA,NA,NA,0.6195062,0.5357012,0.0000000,CV.Total.SURVEY_LU1_3U411
NA,NA,NA,  0,NA,NA,CV.Total.SURVEY_LU1_3U412
NA,NA,NA,NA,0.3488664,0.0000000,CV.Total.SURVEY_LU1_3U413
NA,NA,NA,0.25898275,0.09600349,0.33816022,CV.Total.SURVEY_LU1_3U414
0.0000000,NA,0.0000000,0.0000000,0.1752248,0.2118809,CV.Total.SURVEY_LU1_3U415
NA,NA,0.00000000,0.12489934,0.08779750,0.05763767,CV.Total.SURVEY_LU1_3U420
0.31900615,0.12609983,0.08406568,0.03060996,0.01464969,0.01806440,CV.Total.settlement0
NA,NA,NA,0.03497650,0.02783286,0.08393382,CV.Total.settlement1
0.31900615,0.12621350,0.08411364,0.03831191,0.02052120,0.02161487,CV.Total.fao_class_name0
NA,0.00000000,0.30005359,0.02483033,0.01035462,0.03975065,CV.Total.fao_class_name1
NA,NA,NA,0.3242491,0.1146123,0.1324381,CV.Total.fao_class_name2
NA,NA,NA,0.09959641,0.10105129,0.31864251,CV.Total.fao_class_name3
0.31900615,0.12609983,0.08406568,0.02874582,0.01439579,0.01748627,CV.Total.lue0
NA,NA,NA,0.05905406,0.03330411,0.14172620,CV.Total.lue1
0.31900615,0.12609983,0.08406568,0.02722497,0.01392913,0.01611896,CV.Total.lud0
NA,NA,NA,0.06502307,0.04903607,0.03882678,CV.Total.lud1
